DATA;OPEN;HIGH;LOW;CLOSE;Pontos;Tot_Pontos;TARGET;SD_Close_5_N;SD_Close_8_N;SD_Close_10_N;SD_Close_13_N;SD_Close_15;SD_Close_20_N;Range_High_N;Range_Low_N;CRTDR_N;COUNT_HiLo_N;CTDRSUMLAST10_N;HIGHtoCLOSESUMLAST10_N;LOWtoCLOSESUMLAST10_N
27/04/2016;53094;54560;53094;54478;500;-163;1;0.268145276;0.174351558;0.145945066;0.281259666;0.442908409;0.473388868;0.015611295;0.588916067;0.944065484;0.333333333;0.609864111;0.293132909;0.538795629
28/04/2016;54475;54978;53963;54312;-406;-406;0;0.303517505;0.20014441;0.172012916;0.245254241;0.369491908;0.504074249;0.127181713;0.896021105;0.343842365;0.166666667;0.565646985;0.289900314;0.603956759
29/04/2016;54317;54705;53592;53911;-348;-348;0;0.302171049;0.199145328;0.162003828;0.152478876;0.263737388;0.511190464;0.15275286;0.904252187;0.286612758;0.333333333;0.592809455;0.249855831;0.592277528
02/05/2016;53910;54113;53265;53562;-1297;-1297;0;0.149607315;0.198034051;0.161681775;0.129579751;0.208491141;0.514449784;0.106694258;0.910274635;0.350235849;0.5;0.515792706;0.279313235;0.634557858
03/05/2016;53557;53557;52260;52260;300;300;0;0.244233103;0.224990011;0.18232688;0.145711323;0.123364856;0.468990913;0.257404898;1;0;0.666666667;0.435922652;0.335263835;0.682857497
04/05/2016;52253;52672;51931;52553;500;-898;1;0.243678935;0.233113242;0.19016004;0.142373573;0.110233338;0.423159462;0.023485277;0.808482511;0.839406208;0.166666667;0.457566841;0.318426287;0.697418468
05/05/2016;52569;53071;51311;51671;47;47;0;0.257635166;0.244535003;0.224168362;0.17568357;0.138135166;0.330187457;0.281013643;0.887261773;0.204545455;0.166666667;0.381749653;0.411473625;0.706180916
06/05/2016;51671;52159;51204;51718;-727;-727;0;0.210907348;0.282333496;0.249376395;0.199290575;0.154478176;0.230315552;0.088438853;0.839181145;0.538219895;0.166666667;0.423061236;0.390655092;0.685945785
09/05/2016;51717;51717;49908;50990;500;2077;1;0.160458089;0.295069306;0.285225572;0.236269762;0.195192722;0.209323692;0.147875299;0.656633583;0.598120509;0.166666667;0.503169455;0.363401254;0.603439989
10/05/2016;50994;53071;50994;53071;500;-308;1;0.224178366;0.242977481;0.285154421;0.22981973;0.195447404;0.153415033;0;0.366721427;1;0.166666667;0.506303268;0.361486017;0.535418216
11/05/2016;53072;53976;52736;52764;500;476;1;0.236183032;0.195858082;0.243902622;0.229683515;0.188844729;0.146445497;0.23823806;0.99141311;0.022580645;0.166666667;0.359605003;0.448776959;0.643308448
12/05/2016;52765;53703;52424;53241;-1432;-1432;0;0.269149997;0.178301219;0.204301866;0.220822718;0.184160136;0.146919076;0.089999896;0.751691595;0.638780297;0.166666667;0.406558443;0.434198137;0.604620601
13/05/2016;53236;53250;51366;51804;500;0;1;0.265104873;0.183508568;0.174260938;0.232176504;0.193687977;0.155545856;0.289501777;0.863187309;0.232484076;0.166666667;0.397941281;0.487816766;0.593613068
16/05/2016;51803;52305;51585;51803;-956;-956;0;0.186885555;0.183570243;0.14442095;0.204889502;0.194748295;0.163802269;0.100506706;0.931904698;0.302777778;0.333333333;0.390386066;0.485390655;0.599411055
17/05/2016;51795;51946;50689;50839;500;-274;1;0.260294563;0.215981112;0.177733205;0.194782639;0.224516287;0.19397809;0.225837916;0.952256987;0.119331742;0.5;0.409383404;0.473013385;0.586613434
18/05/2016;50836;51373;50301;50562;-423;-423;0;0.294537821;0.254750166;0.205810807;0.191178055;0.22087065;0.21755608;0.166357676;0.916472048;0.243470149;0.666666667;0.314511756;0.529033003;0.615560271
19/05/2016;50556;50556;49588;50133;500;-410;1;0.204924744;0.293886654;0.248305565;0.198393121;0.219032028;0.246259677;0.087511053;0.824090872;0.563016529;0.833333333;0.371579525;0.453161517;0.598627169
20/05/2016;50133;50822;49723;49723;-379;-379;0;0.216342303;0.312731911;0.296201516;0.239413948;0.226681153;0.286615731;0.229237997;1;0;1;0.285896157;0.508368221;0.641735023
23/05/2016;49709;49709;48695;49330;500;15;1;0.163132754;0.323254232;0.345999083;0.274470053;0.240774091;0.332680348;0.079684588;0.79170532;0.626232742;1;0.29037156;0.481630953;0.677941304
24/05/2016;49330;50002;49153;49345;500;136;1;0.138891864;0.240093007;0.340310131;0.30682146;0.269132514;0.364160674;0.138091978;0.937038706;0.22614841;0.166666667;0.167176169;0.53577619;0.830816125
25/05/2016;49347;50357;49347;49483;-430;-430;0;0.080861328;0.205510793;0.314504622;0.325643566;0.277817299;0.353540099;0.183189951;0.955526792;0.134653465;0.333333333;0.185017904;0.514192077;0.821196718
27/05/2016;49481;49805;48869;49051;-87;-87;0;0.053759594;0.1401628;0.230467311;0.354173797;0.303044622;0.344538192;0.159429879;0.93996022;0.194444444;0.166666667;0.114280659;0.541415258;0.871662544
30/05/2016;49051;49203;48799;48964;-491;-491;0;0.045679037;0.113392316;0.200421865;0.333297185;0.322009394;0.335307019;0.050625258;0.945471617;0.408415842;0.333333333;0.142288591;0.447752861;0.893719036
31/05/2016;48963;49269;48292;48472;500;545;1;0.097720842;0.101564292;0.151258891;0.31594141;0.35284249;0.335256388;0.170535036;0.939910702;0.184237462;0.5;0.123417245;0.47521065;0.895865063
01/06/2016;48468;49057;48200;49013;500;879;1;0.087876204;0.067997711;0.114282814;0.228100758;0.320291849;0.341360652;0.009310813;0.731592388;0.94865811;0.166666667;0.255444094;0.390311358;0.836715424
02/06/2016;49008;49906;48781;49887;500;731;1;0.132860991;0.078210391;0.081003245;0.180805906;0.273346246;0.324778677;0.00395014;0.641257106;0.983111111;0.333333333;0.373193232;0.326632102;0.762943444
03/06/2016;49888;50634;49888;50619;-195;-195;0;0.235935623;0.145524544;0.10989928;0.128714026;0.185762746;0.317854542;0.003073434;0.766321162;0.979892761;0.5;0.439558968;0.293524495;0.747458144
06/06/2016;50627;50924;50097;50432;56;56;0;0.255707816;0.174215759;0.133216244;0.114921676;0.149519686;0.309419605;0.10118244;0.892513435;0.405078597;0.166666667;0.504046548;0.243314494;0.71864613
07/06/2016;50432;50641;50005;50488;500;1139;1;0.178498592;0.196058796;0.15358888;0.112547769;0.104814034;0.307802087;0.03143037;0.845198726;0.759433962;0.166666667;0.525251876;0.224394235;0.732985157
08/06/2016;50490;51812;50490;51629;-515;-515;0;0.169942383;0.257597236;0.22093049;0.168561194;0.134743186;0.27379749;0.036762379;0.643018608;0.861573374;0.333333333;0.626410067;0.18466336;0.654172412
09/06/2016;51633;51633;50832;51118;-1695;-1695;0;0.132704912;0.254997021;0.242207377;0.191923054;0.148142385;0.238856705;0.104491175;0.909466826;0.357053683;0.166666667;0.66181567;0.153805927;0.641825936
10/06/2016;51117;51117;49421;49422;242;242;0;0.228413049;0.20220683;0.233674953;0.190861602;0.148875872;0.173471895;0.355709629;0.999672588;0.000589623;0.333333333;0.630954428;0.230766325;0.657831969
13/06/2016;49419;49764;48804;49661;-1014;-1014;0;0.260607163;0.168736968;0.217455357;0.188076721;0.149025236;0.148080703;0.021511367;0.720757878;0.892708333;0.166666667;0.708052678;0.2193509;0.597596949
14/06/2016;49662;49894;48216;48648;500;266;1;0.350460383;0.230815209;0.208477273;0.203846639;0.16105861;0.129983456;0.265643557;0.856307426;0.257449344;0.166666667;0.719707841;0.256642519;0.575186904
15/06/2016;48649;49415;48324;48915;500;511;1;0.267996563;0.256538551;0.21219884;0.206477939;0.166725668;0.126825962;0.106016676;0.804493594;0.541704858;0.166666667;0.654921821;0.294560448;0.594728236
16/06/2016;48901;49412;48067;49412;500;125;1;0.104821827;0.258607756;0.218642917;0.199822817;0.167139352;0.120641346;0;0.55954107;1;0.333333333;0.657610493;0.293011616;0.572824069
17/06/2016;49409;50191;49405;49534;500;790;1;0.10985077;0.252806194;0.215191109;0.176619065;0.162532526;0.118695109;0.13756508;0.957859287;0.164122137;0.5;0.527741688;0.345745179;0.624166292
20/06/2016;49539;50782;49539;50329;500;512;1;0.173956207;0.180111176;0.213613199;0.166456188;0.158110633;0.122993577;0.093352539;0.746005473;0.635559131;0.666666667;0.564433658;0.342675111;0.584894505
21/06/2016;50326;50870;49678;50838;-679;-679;0;0.210081653;0.159492959;0.222021116;0.174682799;0.143886754;0.133547917;0.006528415;0.6307801;0.973154362;0.833333333;0.598457454;0.332911167;0.527419113
22/06/2016;50835;51239;50060;50156;500;1399;1;0.156226992;0.165571256;0.168434657;0.170633375;0.131458125;0.133038738;0.223950377;0.969028381;0.081424936;0.166666667;0.474259619;0.40630673;0.614806762
23/06/2016;50161;51673;50161;51560;-1456;-1456;0;0.207911616;0.237220814;0.193800929;0.197021202;0.154983398;0.158394576;0.022730646;0.560943538;0.92526455;0.166666667;0.564717481;0.374248798;0.521384315
24/06/2016;51561;51561;49544;50105;-860;-860;0;0.163111253;0.196229024;0.190877155;0.195327715;0.152712215;0.151737903;0.301388408;0.818825378;0.278135845;0.166666667;0.6089022;0.352949694;0.472907817
27/06/2016;50106;50162;48954;49246;500;755;1;0.239841801;0.179017703;0.197468531;0.16893161;0.15993064;0.147339904;0.192917111;0.904053871;0.241721854;0.333333333;0.505266652;0.420157107;0.522040717
28/06/2016;49252;50301;49252;50007;500;993;1;0.230777184;0.163891379;0.165863514;0.147129464;0.157870323;0.124836217;0.060976538;0.755695358;0.719733079;0.166666667;0.578861158;0.3399081;0.495071428
29/06/2016;50009;51229;50009;51002;500;526;1;0.25103976;0.160140533;0.152273808;0.161712478;0.139045583;0.121148204;0.046162029;0.68495136;0.813934426;0.333333333;0.622199478;0.316439365;0.463027864
30/06/2016;51001;51619;50585;51527;500;693;1;0.247857125;0.188456822;0.165080261;0.18985937;0.151615832;0.137580661;0.018518219;0.704177221;0.911025145;0.5;0.608034886;0.323700274;0.501797908
01/07/2016;51540;52346;51411;52233;500;328;1;0.336065595;0.243512916;0.197607801;0.207705706;0.193730295;0.170726869;0.022437771;0.745350742;0.879144385;0.666666667;0.721864782;0.27855938;0.444834517
04/07/2016;52241;52918;52241;52569;-723;-723;0;0.284897311;0.286646234;0.24404495;0.226687073;0.236651686;0.209226336;0.068856025;0.899037593;0.484490399;0.833333333;0.697814987;0.268954408;0.485855119
05/07/2016;52565;52565;51510;51842;60;60;0;0.162630711;0.292953568;0.254888364;0.220067837;0.221707745;0.223401215;0.144644787;0.896373244;0.314691943;0.166666667;0.592989286;0.323109209;0.557047955
06/07/2016;51842;51909;50825;51902;500;113;1;0.09962181;0.282083045;0.250651347;0.208300214;0.20468885;0.228376052;0.001398815;0.664225912;0.993542435;0.166666667;0.738196292;0.235847753;0.475344972
07/07/2016;51902;52719;51888;52015;500;1121;1;0.068931866;0.186991578;0.25813472;0.211572846;0.195146745;0.241465366;0.140375169;0.960491487;0.152827918;0.333333333;0.615226159;0.281975636;0.582444693
08/07/2016;52020;53166;52020;53141;500;817;1;0.146134907;0.142097154;0.277314724;0.249201238;0.210679639;0.273027744;0.004879289;0.658656641;0.978184991;0.5;0.726672371;0.165715759;0.539511105
11/07/2016;53143;54021;53143;53960;500;295;1;0.261651021;0.185933584;0.253316437;0.291936751;0.26017048;0.323062433;0.011724765;0.755000226;0.930523918;0.666666667;0.836328074;0.094671064;0.499556942
12/07/2016;53961;54746;53961;54256;342;342;0;0.303638174;0.226354542;0.240562784;0.346013364;0.309446214;0.345712655;0.093668711;0.912018814;0.375796178;0.833333333;0.781574111;0.107489516;0.541459794
13/07/2016;54256;54647;53733;54598;500;880;1;0.289482349;0.274940704;0.259186656;0.370163293;0.341327001;0.368945963;0.009308197;0.743637238;0.946389497;1;0.802660653;0.093039296;0.557190675
14/07/2016;54601;55634;54601;55481;96;96;0;0.236798245;0.350358717;0.311732799;0.365155047;0.40795701;0.415865449;0.028601801;0.7433425;0.851887706;1;0.793246109;0.096993023;0.567689015
15/07/2016;55482;55649;55233;55578;500;911;1;0.197416255;0.358618358;0.353688208;0.358478361;0.432365231;0.448616919;0.013249567;0.899554208;0.829326923;1;0.785315284;0.09339037;0.609023599
18/07/2016;55573;56509;55355;56484;211;211;0;0.24320054;0.3638163;0.41768919;0.394846712;0.432359975;0.508047873;0.004590509;0.676567196;0.978336222;1;0.863934402;0.068192154;0.549389912
19/07/2016;56487;56698;56246;56698;-121;-121;0;0.233352907;0.311164412;0.42703602;0.423967623;0.434043289;0.562658375;0;0.871001024;1;1;0.973033866;0.011477591;0.542588832
20/07/2016;56699;56927;56221;56578;63;63;0;0.155309682;0.266251355;0.390055688;0.443100503;0.437166425;0.585765005;0.063977029;0.897897543;0.505665722;0.166666667;0.895365017;0.036014224;0.605225035
21/07/2016;56578;56906;56233;56641;500;361;1;0.119179738;0.232601423;0.309267321;0.454040229;0.436580902;0.619404409;0.048524514;0.883441267;0.606240713;0.166666667;0.96754729;0;0.584571551
22/07/2016;56641;57171;56518;57002;-133;-133;0;0.039267923;0.19172213;0.261959242;0.432115029;0.446461797;0.623594838;0.030749839;0.862605029;0.741194487;0.333333333;0.929818947;0.010143725;0.639240372
25/07/2016;57006;57205;56398;56873;-93;-93;0;0.032855402;0.121057993;0.221646238;0.38000033;0.446212027;0.582040048;0.060544986;0.864854049;0.588599752;0.166666667;0.875385407;0.029285912;0.668686935
26/07/2016;56876;57309;56708;56783;500;65;1;0.031888871;0.083068904;0.164522584;0.293504714;0.406923727;0.541727355;0.09607572;0.978627344;0.124792013;0.333333333;0.835426122;0.030229689;0.6865415
27/07/2016;56788;57380;56788;56853;-186;-186;0;0.020079355;0.008236046;0.092490718;0.231459158;0.347614042;0.515165082;0.096139855;0.981499838;0.109797297;0.166666667;0.70224257;0.064275987;0.750301102
28/07/2016;56853;56853;55993;56667;500;644;1;0.017356707;0;0.053145173;0.181792373;0.25785041;0.486385119;0.034043089;0.80753789;0.78372093;0.166666667;0.691390577;0.066409491;0.767508819
29/07/2016;56664;57474;56340;57308;-553;-553;0;0.053348423;0.026400084;0.007954815;0.135971623;0.202973496;0.475031114;0.030042708;0.726677318;0.85361552;0.166666667;0.695257265;0.072994006;0.721168783
01/08/2016;57309;57729;56676;56756;-594;-594;0;0.055837759;0.020609411;0.000942232;0.068744883;0.153655929;0.453030123;0.177806362;0.977191655;0.075973409;0.166666667;0.551603183;0.140911154;0.801751841
02/08/2016;56756;56974;55696;56162;500;920;1;0.103253228;0.051265413;0.024996145;0.041176034;0.097492578;0.393489389;0.149954568;0.865736205;0.364632238;0.333333333;0.450454098;0.199707658;0.800340594
03/08/2016;56157;57101;55788;57077;500;518;1;0.110891378;0.053420712;0.027125497;0.00328674;0.041016017;0.3268012;0.004361103;0.63456735;0.981721249;0.166666667;0.526241042;0.176332524;0.729754348
04/08/2016;57076;58030;57076;57594;52;52;0;0.145083851;0.082098651;0.049878296;0.022748283;0.029591829;0.245675991;0.078515515;0.854464787;0.542976939;0.333333333;0.516169595;0.188091859;0.721987137
05/08/2016;57609;57951;57290;57661;-20;-20;0;0.166209542;0.102187687;0.069537237;0.040376733;0.011334569;0.190276737;0.05216294;0.895886437;0.561270802;0.5;0.487526159;0.196487839;0.730908293
08/08/2016;57655;57917;57504;57635;52;52;0;0.172195594;0.113291991;0.081970735;0.048888512;0.019511502;0.150249985;0.050746845;0.963220945;0.317191283;0.166666667;0.444318555;0.192646032;0.75727576
09/08/2016;57637;58095;57615;57689;-770;-770;0;0.057147558;0.113791015;0.089971424;0.055613021;0.028895031;0.106923317;0.072992671;0.979243493;0.154166667;0.166666667;0.448994932;0.183595274;0.75744092
10/08/2016;57690;57953;56735;56920;500;1375;1;0.077962612;0.11653587;0.088918569;0.056098572;0.02460394;0.05127543;0.18822689;0.947407671;0.151888342;0.166666667;0.45569573;0.219702182;0.748302438
11/08/2016;56925;58308;56923;58300;-2;-2;0;0.126671942;0.141811384;0.112583206;0.085633394;0.050208761;0.051123504;0.001423206;0.617808562;0.994223827;0.166666667;0.489207306;0.206912074;0.697445068
12/08/2016;58300;58753;57987;58298;500;830;1;0.151315102;0.099149815;0.134439261;0.103258828;0.071111055;0.044093955;0.0809476;0.91367784;0.406005222;0.166666667;0.417948777;0.22687165;0.747570975
15/08/2016;58316;59324;58316;59146;-289;-289;0;0.227343854;0.147267893;0.177189156;0.149433438;0.117639105;0.087918452;0.031213384;0.772925544;0.823412698;0.166666667;0.536939391;0.169393211;0.692816988
16/08/2016;59144;59187;58589;58855;477;477;0;0.236123262;0.164758476;0.146763069;0.161999082;0.13649305;0.111023525;0.058506074;0.926866924;0.444816054;0.166666667;0.54970447;0.133536672;0.709203214
17/08/2016;58847;59324;58081;59324;-158;-158;0;0.122118497;0.192756025;0.163072213;0.193496537;0.163649441;0.14036716;0;0.660955838;1;0.166666667;0.552614405;0.131826703;0.716276707
18/08/2016;59324;59418;58829;59166;-59;-59;0;0.101802407;0.195267618;0.173102637;0.197479763;0.171199729;0.15700407;0.044174797;0.907833465;0.572156197;0.166666667;0.557259676;0.118361864;0.730582301
19/08/2016;59158;59240;58599;59099;-1299;-1299;0;0.031252936;0.18441597;0.173592767;0.16136575;0.181806254;0.171260381;0.024744872;0.863099372;0.780031201;0.333333333;0.592085828;0.107611364;0.721793654
22/08/2016;59080;59099;57631;57781;500;239;1;0.165259712;0.115630014;0.16931102;0.144696974;0.165761018;0.165022399;0.236579218;0.95799299;0.102179837;0.5;0.5578565;0.180475393;0.720392289
23/08/2016;57781;58596;57781;58020;-301;-301;0;0.195459266;0.126805266;0.160980556;0.138463484;0.121111191;0.156770646;0.102965325;0.933344538;0.293251534;0.166666667;0.579998491;0.192227534;0.708088972
24/08/2016;58019;58332;57456;57718;4;4;0;0.1948584;0.151250198;0.116508339;0.137372858;0.107479783;0.1482251;0.110332468;0.926547669;0.299086758;0.166666667;0.60343214;0.161685486;0.702497402
25/08/2016;57718;58124;57639;57722;500;-9;1;0.156645555;0.160754038;0.131736777;0.135652036;0.10549094;0.134668005;0.072232213;0.976732362;0.171134021;0.166666667;0.472398138;0.189449375;0.798707729
26/08/2016;57725;58655;57259;57716;500;893;1;0.01961458;0.167318078;0.1445377;0.135131929;0.104668101;0.131462874;0.168739051;0.871874509;0.327363897;0.166666667;0.45987862;0.223872004;0.787502252
29/08/2016;57717;58957;57642;58610;-35;-35;0;0.096347191;0.138265637;0.133456738;0.099339439;0.100925211;0.12069309;0.061405036;0.732749083;0.736121673;0.166666667;0.44598209;0.235710013;0.776732862
30/08/2016;58610;58882;58293;58575;-679;-679;0;0.123591768;0.110680256;0.129069457;0.099174315;0.096109944;0.083332817;0.054359107;0.922097323;0.478777589;0.166666667;0.451388688;0.234084006;0.77545436
31/08/2016;58580;58910;57506;57901;500;335;1;0.115455347;0.066398724;0.106343956;0.104377205;0.066014733;0.069879972;0.180738776;0.889610797;0.281339031;0.333333333;0.336979516;0.304950859;0.836745833
01/09/2016;57901;58417;57638;58236;500;1375;1;0.099444445;0.065165964;0.077440057;0.094238167;0.066333753;0.065235313;0.032235416;0.833840485;0.767650834;0.166666667;0.368101813;0.300269481;0.816911849
02/09/2016;58241;59655;58241;59616;-50;-50;0;0.172607289;0.146433667;0.113690671;0.117767012;0.087676725;0.082934228;0.006784971;0.626788143;0.97241867;0.333333333;0.398729455;0.293227486;0.753568096
05/09/2016;59616;59986;59402;59566;500;563;1;0.213248577;0.174074199;0.147481163;0.126049619;0.098176501;0.093369267;0.073130255;0.955448639;0.280821918;0.166666667;0.427168863;0.229139891;0.752886077
06/09/2016;59566;60129;59182;60129;103;103;0;0.26883679;0.207388916;0.197342451;0.160415496;0.129674042;0.116060187;0;0.745151803;1;0.166666667;0.539681591;0.188767655;0.702440594
08/09/2016;60129;60310;59743;60232;-2220;-2220;0;0.218185851;0.210035024;0.22045692;0.193610523;0.15416761;0.113222392;0.013431161;0.868629715;0.862433862;0.333333333;0.629365153;0.150773093;0.686915557
09/09/2016;60220;60220;57961;58000;500;588;1;0.247679267;0.230322016;0.211399515;0.189667325;0.15549898;0.116566252;0.396982367;0.989119417;0.017264276;0.166666667;0.604869444;0.278106152;0.690235934
12/09/2016;57998;58595;57511;58586;-1759;-1759;0;0.27270117;0.230113872;0.188428208;0.184811116;0.152422455;0.115089527;0.00159329;0.703086335;0.991697417;0.166666667;0.710629811;0.212569059;0.644991887
13/09/2016;58580;58580;56459;56821;500;247;1;0.413605211;0.294909262;0.254671057;0.214415299;0.177990458;0.144770133;0.321072569;0.896910302;0.17067421;0.166666667;0.620611877;0.314383518;0.688995669
14/09/2016;56812;57342;56694;57059;500;841;1;0.389638677;0.338816446;0.291048824;0.231896701;0.195838548;0.1633809;0.051440895;0.896489531;0.563271605;0.166666667;0.63406313;0.3132393;0.682131443
15/09/2016;57068;58127;57068;57909;-829;-829;0;0.196948566;0.332751727;0.290900819;0.228784727;0.193502676;0.159494536;0.039044212;0.765001279;0.79414542;0.333333333;0.715700726;0.257681506;0.648729583
16/09/2016;57909;57909;56794;57080;500;267;1;0.200988205;0.337203199;0.317032111;0.25002099;0.206127232;0.168410279;0.150631847;0.918923006;0.256502242;0.166666667;0.634327047;0.304104208;0.671536143
19/09/2016;57083;58025;57083;57350;500;380;1;0.104956886;0.274883925;0.311689908;0.260670743;0.211981172;0.169909549;0.122072148;0.924665587;0.28343949;0.166666667;0.524643148;0.349307786;0.751382858
20/09/2016;57356;57902;57356;57736;500;658;1;0.09525958;0.127278124;0.289920788;0.262375882;0.214809963;0.170268273;0.029819999;0.893499298;0.695970696;0.333333333;0.590733878;0.332326032;0.734777199
21/09/2016;57736;58575;57326;58394;500;586;1;0.132395711;0.142685416;0.227269854;0.262302652;0.214243035;0.170069554;0.032148194;0.704049829;0.855084067;0.5;0.567663595;0.344931192;0.723759723
22/09/2016;58408;59462;58408;58994;-295;-295;0;0.213956667;0.169687012;0.146697816;0.249940251;0.216310703;0.171710606;0.082278098;0.839266893;0.55597723;0.666666667;0.518876404;0.371925763;0.715888953
23/09/2016;58992;59131;58409;58697;-643;-643;0;0.183544485;0.167025943;0.162170331;0.234033106;0.216903684;0.169630617;0.076686702;0.920605183;0.398891967;0.166666667;0.579630654;0.24633929;0.697523559
26/09/2016;58697;58697;57904;58054;316;316;0;0.129821307;0.143501008;0.151310695;0.188466622;0.203077777;0.166850772;0.114874877;0.958190528;0.189155107;0.333333333;0.451867766;0.290756485;0.765904808
27/09/2016;58066;58490;57411;58382;500;973;1;0.086910659;0.146083885;0.131029843;0.117829123;0.186735112;0.166365866;0.019186291;0.730873893;0.899907322;0.166666667;0.567959999;0.172388248;0.721398378
28/09/2016;58383;59415;58353;59356;-995;-995;0;0.132530974;0.144677435;0.144527097;0.148104292;0.161744089;0.174019859;0.010309405;0.726566403;0.944444444;0.333333333;0.628641837;0.156260778;0.675850103
29/09/2016;59346;59621;58292;58351;500;17;1;0.128688638;0.104607653;0.142795319;0.144958836;0.107534896;0.171833273;0.22573643;0.983638645;0.044394281;0.166666667;0.509283182;0.229461948;0.734456338
30/09/2016;58350;58900;58271;58367;500;1091;1;0.128837634;0.078346252;0.105759143;0.12126096;0.108747304;0.17154877;0.094712232;0.973385431;0.152623211;0.166666667;0.492745879;0.207536121;0.749055113
03/10/2016;58370;59549;58367;59461;-122;-122;0;0.151415388;0.104653019;0.097629422;0.124057313;0.129773523;0.168645506;0.015349587;0.702285024;0.925549915;0.333333333;0.594968381;0.165690691;0.689445506
04/10/2016;59461;59580;58892;59339;500;914;1;0.14907569;0.116007371;0.085869593;0.135719257;0.120924767;0.164642627;0.042123365;0.878105849;0.649709302;0.166666667;0.587603673;0.170514784;0.685319257
05/10/2016;59340;60477;59340;60254;390;390;0;0.22150605;0.17549912;0.134899303;0.147153892;0.14064094;0.168432065;0.038385324;0.754542741;0.803869833;0.166666667;0.579450485;0.172960335;0.698853995
06/10/2016;60254;60724;60070;60644;500;464;1;0.244556463;0.206166777;0.189901638;0.165952678;0.181075479;0.182173337;0.013681962;0.846842023;0.877675841;0.333333333;0.630664163;0.146064102;0.700884526
07/10/2016;60645;61275;60479;61109;500;538;1;0.207377637;0.241892502;0.244909059;0.19811156;0.202012532;0.230873097;0.028174041;0.833178915;0.791457286;0.5;0.693159658;0.127042508;0.677449719
10/10/2016;61130;61756;61130;61668;-646;-646;0;0.244002586;0.305066106;0.280604629;0.250718324;0.233315094;0.289589599;0.01480025;0.858831442;0.85942492;0.666666667;0.799865069;0.087803702;0.650816294
11/10/2016;61668;61668;60885;61022;99;99;0;0.138879326;0.270063979;0.271764207;0.270646836;0.23420921;0.292925651;0.109797466;0.963671313;0.174968072;0.166666667;0.68445641;0.123331931;0.713218163
13/10/2016;61020;61329;60243;61119;500;647;1;0.089959139;0.194367139;0.280979054;0.280909251;0.243167866;0.29421385;0.035636028;0.768077206;0.806629834;0.166666667;0.662516641;0.133262385;0.724345226
14/10/2016;61120;62039;61120;61767;500;928;1;0.08547053;0.182124124;0.257721626;0.280124696;0.271569356;0.320360804;0.045672905;0.830502483;0.704026115;0.333333333;0.76752851;0.062660295;0.683296736
17/10/2016;61768;62696;61719;62696;500;1081;1;0.180072867;0.172054549;0.237125232;0.304373241;0.314177927;0.344732563;0;0.747843424;1;0.5;0.902428944;0.02552406;0.622839697
18/10/2016;62701;63937;62701;63782;-278;-278;0;0.328152959;0.253053781;0.297218289;0.375933311;0.361233107;0.395560453;0.025204599;0.725752215;0.874595469;0.666666667;0.894317114;0.029388165;0.62913013
19/10/2016;63784;64089;63309;63506;343;343;0;0.318193088;0.271290943;0.283530061;0.375426347;0.379247721;0.424086745;0.095213829;0.94980424;0.252564103;0.166666667;0.831092512;0.050204695;0.648349044
20/10/2016;63495;63927;62729;63838;500;270;1;0.244073941;0.292324354;0.293879069;0.355344489;0.411657239;0.460070038;0.014459623;0.718895472;0.925709516;0.166666667;0.850489109;0.040823536;0.638793713
21/10/2016;63838;64372;63379;64108;500;-81;1;0.142323371;0.317196111;0.301644985;0.359056134;0.405713743;0.499252575;0.042710822;0.815994473;0.734138973;0.333333333;0.82763837;0.05220562;0.630524959
24/10/2016;64141;64691;63914;64060;-193;-193;0;0.052740813;0.278703988;0.299808215;0.329359461;0.372791183;0.51959766;0.102161829;0.9631208;0.187902188;0.166666667;0.731553788;0.081215895;0.665356171
25/10/2016;64059;64266;63248;63866;-34;-34;0;0.051610281;0.189266688;0.294205703;0.307622056;0.352109985;0.508876794;0.064958578;0.843420707;0.607072692;0.333333333;0.691379895;0.100882748;0.66122529
26/10/2016;63860;63924;63084;63826;500;423;1;0.020530903;0.086429218;0.239903258;0.282296707;0.30660801;0.492482737;0.015924826;0.811885685;0.883333333;0.5;0.804150013;0.064075713;0.620538813
27/10/2016;63827;64609;63827;64250;57;57;0;0.033095274;0.024925677;0.159574448;0.267971219;0.285272775;0.495474739;0.057951883;0.893467332;0.540920716;0.166666667;0.761849733;0.072825658;0.654149916
28/10/2016;64251;64728;63778;64308;500;613;1;0.04568774;0.034151629;0.072615453;0.260024455;0.262803062;0.461485568;0.067737712;0.86663974;0.557894737;0.333333333;0.738585954;0.081477168;0.663836589
31/10/2016;64312;65054;64312;64925;-1596;-1596;0;0.112913504;0.062621054;0.051802809;0.225659812;0.256353151;0.42192543;0.020607437;0.847220852;0.826145553;0.5;0.710908727;0.089557251;0.69047493
01/11/2016;64922;65291;63019;63326;-1575;-1575;0;0.158350175;0.089294839;0.06812123;0.146443948;0.233949195;0.377492055;0.321830155;0.921553804;0.135123239;0.166666667;0.59318645;0.205862782;0.742959984
03/11/2016;63325;63524;61750;61750;500;-151;1;0.349847691;0.225439706;0.180156503;0.147439899;0.207793302;0.320878387;0.297963378;1;0;0.333333333;0.552978827;0.285359958;0.75641507
04/11/2016;61749;62699;61491;61598;500;2451;1;0.425742899;0.299623232;0.253786722;0.192865969;0.188667834;0.290820033;0.185381735;0.971891819;0.088576159;0.5;0.419709124;0.352377741;0.824231306
